Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1773687998,4,,Aggregated,7.300000,0.000000,230,280,320,340,400,490,520,810,850,850,850,107,0,230.0,241.46092850478283,2.2055399986129487,854.6090399995592,174.50467289719626
1773688002,4,,Aggregated,6.300000,0.000000,240,290,320,350,440,590,810,850,960,960,960,113,0,240.0,259.08566017708443,2.2055399986129487,962.8479000002699,174.46902654867256
1773688003,4,,Aggregated,5.600000,0.000000,230,290,320,340,420,520,810,850,960,960,960,121,0,230.0,256.73315281002476,2.2055399986129487,962.8479000002699,174.44628099173553
1773688004,4,,Aggregated,4.800000,0.000000,230,280,320,340,420,520,810,850,960,960,960,129,0,230.0,253.8977002326886,2.2055399986129487,962.8479000002699,174.4108527131783
1773688005,4,,Aggregated,4.700000,0.000000,230,280,320,340,420,520,810,850,960,960,960,135,0,230.0,254.43115733346698,2.2055399986129487,962.8479000002699,174.3925925925926
1773688006,4,,Aggregated,4.600000,0.000000,240,290,320,340,420,520,810,850,960,960,960,143,0,240.0,255.70263965050003,2.2055399986129487,962.8479000002699,174.3986013986014
1773688007,4,,Aggregated,4.600000,0.000000,240,290,320,350,420,520,780,850,960,960,960,151,0,240.0,258.906949867684,2.2055399986129487,962.8479000002699,174.39072847682118
1773688008,4,,Aggregated,4.600000,0.000000,230,290,320,340,420,520,780,850,960,960,960,158,0,230.0,255.47584613936056,2.2055399986129487,962.8479000002699,174.373417721519
1773688009,4,,Aggregated,4.400000,0.000000,230,280,320,340,420,520,780,850,960,960,960,166,0,230.0,254.5633767470912,2.2055399986129487,962.8479000002699,174.3855421686747
1773688010,4,,Aggregated,4.800000,0.000000,230,280,320,340,410,520,780,850,960,960,960,172,0,230.0,254.16090261637163,2.2055399986129487,962.8479000002699,174.36627906976744
1773688011,4,,Aggregated,5.200000,0.000000,230,280,320,340,410,520,780,850,960,960,960,178,0,230.0,253.18662825850808,2.2055399986129487,962.8479000002699,174.37078651685394
1773688012,4,,Aggregated,5.800000,0.000000,230,280,320,340,410,520,780,850,960,960,960,184,0,230.0,253.02130288051833,2.2055399986129487,962.8479000002699,174.375
1773688013,4,,Aggregated,6.600000,0.000000,230,280,320,340,410,520,780,850,960,960,960,193,0,230.0,254.18868668402584,2.2055399986129487,962.8479000002699,174.3782383419689
1773688014,4,,Aggregated,7.300000,0.000000,230,270,310,330,410,520,780,850,960,960,960,199,0,230.0,252.23335869354992,2.2055399986129487,962.8479000002699,174.3819095477387
1773688015,4,,Aggregated,7.200000,0.000000,230,270,310,330,400,520,740,810,960,960,960,208,0,230.0,251.581249038535,2.2055399986129487,962.8479000002699,174.3846153846154
1773688016,4,,Aggregated,7.200000,0.000000,230,270,310,330,400,520,740,810,960,960,960,213,0,230.0,252.33877098599152,2.2055399986129487,962.8479000002699,174.3943661971831
1773688017,4,,Aggregated,7.200000,0.000000,230,280,320,330,400,500,740,810,960,960,960,221,0,230.0,253.83761226253,2.2055399986129487,962.8479000002699,174.39366515837105
1773688018,4,,Aggregated,7.000000,0.000000,240,280,320,340,400,500,740,810,960,960,960,227,0,240.0,254.91210343619414,2.2055399986129487,962.8479000002699,174.40528634361235
1773688019,4,,Aggregated,6.900000,0.000000,240,280,320,330,400,500,740,810,960,960,960,234,0,240.0,253.7002326923909,2.2055399986129487,962.8479000002699,174.4017094017094
1773688020,4,,Aggregated,6.700000,0.000000,240,280,320,340,400,490,740,810,960,960,960,243,0,240.0,253.8160318519224,2.2055399986129487,962.8479000002699,174.39506172839506
1773688021,4,,Aggregated,7.000000,0.000000,240,280,320,340,400,490,740,810,960,960,960,250,0,230.0,251.9728700400592,2.2055399986129487,962.8479000002699,174.396
1773688022,4,,Aggregated,7.100000,0.000000,240,280,320,340,400,490,610,810,960,960,960,258,0,240.0,252.058995348899,2.2055399986129487,962.8479000002699,174.3875968992248
1773688023,4,,Aggregated,7.100000,0.000000,230,280,310,330,400,490,610,810,960,960,960,266,0,230.0,249.2655080075811,2.2055399986129487,962.8479000002699,174.3796992481203
1773688024,4,,Aggregated,7.100000,0.000000,240,280,310,330,400,490,610,810,960,960,960,274,0,230.0,249.84603821174156,2.2055399986129487,962.8479000002699,174.3832116788321
1773688025,4,,Aggregated,7.300000,0.000000,240,280,310,330,400,490,610,810,960,960,960,280,0,240.0,249.99057578577646,2.2055399986129487,962.8479000002699,174.39285714285714
1773688026,4,,Aggregated,7.300000,0.000000,240,280,310,330,400,480,610,810,960,960,960,288,0,240.0,249.6782856250661,2.2055399986129487,962.8479000002699,174.40277777777777
1773688027,4,,Aggregated,7.400000,0.000000,240,270,310,330,390,480,610,810,960,960,960,294,0,230.0,247.70105173474866,2.2055399986129487,962.8479000002699,174.40136054421768
1773688028,4,,Aggregated,7.500000,0.000000,240,270,310,330,400,480,590,780,960,960,960,302,0,240.0,249.2698857616516,2.2055399986129487,962.8479000002699,174.40066225165563
1773688029,4,,Aggregated,7.600000,0.000000,240,270,310,330,400,480,590,780,960,960,960,309,0,240.0,250.07067174762764,2.2055399986129487,962.8479000002699,174.40453074433657
1773688030,4,,Aggregated,7.500000,0.000000,240,270,310,330,390,480,590,780,960,960,960,316,0,240.0,248.62408234183113,2.2055399986129487,962.8479000002699,174.40189873417722
1773688031,4,,Aggregated,7.300000,0.000000,240,270,300,330,380,480,590,780,960,960,960,322,0,240.0,247.8581647826573,2.2055399986129487,962.8479000002699,174.40062111801242
1773688035,4,,Aggregated,6.500000,0.000000,240,270,310,330,390,480,590,780,960,960,960,328,0,240.0,249.18027942077592,2.2055399986129487,962.8479000002699,174.39939024390245
1773688036,4,,Aggregated,5.700000,0.000000,240,280,310,330,400,480,610,780,960,960,960,336,0,240.0,250.70514348217222,2.2055399986129487,962.8479000002699,174.39880952380952
1773688037,4,,Aggregated,4.900000,0.000000,240,280,310,330,390,480,610,780,960,960,960,343,0,240.0,250.35489603501858,2.2055399986129487,962.8479000002699,174.3935860058309
1773688038,4,,Aggregated,4.500000,0.000000,240,280,310,330,400,480,610,780,960,960,960,349,0,240.0,250.5089903725171,2.2055399986129487,962.8479000002699,174.38968481375358
1773688039,4,,Aggregated,4.500000,0.000000,240,280,310,330,390,480,590,780,960,960,960,356,0,240.0,251.93396957868399,2.2055399986129487,962.8479000002699,174.3932584269663
1773688040,4,,Aggregated,4.500000,0.000000,240,280,320,340,400,440,590,780,960,960,960,363,0,240.0,252.1685804132569,2.2055399986129487,962.8479000002699,174.39669421487602
1773688041,4,,Aggregated,4.500000,0.000000,240,280,320,340,400,440,590,780,960,960,960,370,0,240.0,252.7922357027352,2.2055399986129487,962.8479000002699,174.39729729729729
1773688042,4,,Aggregated,4.400000,0.000000,240,280,320,340,400,440,590,780,960,960,960,376,0,240.0,252.81850978726266,2.2055399986129487,962.8479000002699,174.40159574468086
1773688043,4,,Aggregated,4.600000,0.000000,240,280,320,340,390,440,590,780,960,960,960,383,0,240.0,253.06689078331453,2.2055399986129487,962.8479000002699,174.40208877284596
1773688044,4,,Aggregated,4.300000,0.000000,240,280,320,340,390,440,590,780,960,960,960,390,0,240.0,252.11306446156252,2.2055399986129487,962.8479000002699,174.3948717948718
1773688045,4,,Aggregated,5.100000,0.000000,240,280,320,340,390,440,590,780,960,960,960,397,0,240.0,253.27535644839455,2.2055399986129487,962.8479000002699,174.40050377833754
